"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-06-11,"Gravesend/Homecrest","Brooklyn","11223","11223","All ages",81491.64,5240,29366,34606,6.43,36.04,42.47
2021-06-11,"Brighton Beach/Coney Island/Seagate","Brooklyn","11224","11224","All ages",46270.81,2343,15599,17942,5.06,33.71,38.78
2021-06-11,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn","11225","11225","All ages",57513.69,2716,24424,27140,4.72,42.47,47.19
2021-06-11,"Flatbush/Prospect Lefferts Gardens","Brooklyn","11226","11226","All ages",97355.08,6233,37771,44004,6.4,38.8,45.2
2021-06-11,"Bath Beach/Dyker Heights","Brooklyn","11228","11228","All ages",44983.02,3476,21042,24518,7.73,46.78,54.51
2021-06-11,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn","11229","11229","All ages",83531.47,4800,31705,36505,5.75,37.96,43.7
2021-06-11,"Midwood","Brooklyn","11230","11230","All ages",88889.21,5061,27966,33027,5.69,31.46,37.16
2021-06-11,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn","11231","11231","All ages",37376.63,2056,19671,21727,5.5,52.63,58.13
2021-06-11,"Sunset Park","Brooklyn","11232","11232","All ages",27085.73,2114,12842,14956,7.8,47.41,55.22
2021-06-11,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn","11233","11233","All ages",74323.4,3565,22331,25896,4.8,30.05,34.84
2021-06-11,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn","11234","11234","All ages",94056.07,4963,32395,37358,5.28,34.44,39.72
2021-06-11,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn","11235","11235","All ages",78197.62,4839,30195,35034,6.19,38.61,44.8
2021-06-11,"Canarsie","Brooklyn","11236","11236","All ages",97117.19,4899,28784,33683,5.04,29.64,34.68
2021-06-11,"Bushwick/East Williamsburg","Brooklyn","11237","11237","All ages",48000.58,4051,21789,25840,8.44,45.39,53.83
2021-06-11,"Clinton Hill/Prospect Heights","Brooklyn","11238","11238","All ages",53548.62,3115,33659,36774,5.82,62.86,68.67
2021-06-11,"East New York","Brooklyn","11239","11239","All ages",13022.3,846,6149,6995,6.5,47.22,53.72
2021-06-11,"Flushing/Murray Hill","Queens","11354","11354","All ages",53918.85,5390,36334,41724,10,67.39,77.38
2021-06-11,"Flushing/Murray Hill/Queensboro Hill","Queens","11355","11355","All ages",78852.89,9729,57549,67278,12.34,72.98,85.32
2021-06-11,"College Point","Queens","11356","11356","All ages",22814.02,2341,12903,15244,10.26,56.56,66.82
2021-06-11,"Whitestone","Queens","11357","11357","All ages",38714.77,2773,21951,24724,7.16,56.7,63.86
2021-06-11,"Auburndale/Murray Hill","Queens","11358","11358","All ages",36024.61,3160,22983,26143,8.77,63.8,72.57
2021-06-11,"Bayside (North)","Queens","11360","11360","All ages",19045.39,1161,11845,13006,6.1,62.19,68.29
2021-06-11,"Bayside (North)/Bayside (South)","Queens","11361","11361","All ages",26370.6,2044,16734,18778,7.75,63.46,71.21
2021-06-11,"Douglaston-Little Neck","Queens","11362","11362","All ages",18101.72,1289,10867,12156,7.12,60.03,67.15
2021-06-11,"Douglaston-Little Neck","Queens","11363","11363","All ages",6735.31,455,4311,4766,6.76,64.01,70.76
2021-06-11,"Bayside (South)/Oakland Gardens","Queens","11364","11364","All ages",35688.29,2710,21838,24548,7.59,61.19,68.78
2021-06-11,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens","11365","11365","All ages",43815.08,3373,24314,27687,7.7,55.49,63.19
2021-06-11,"Fresh Meadows/Hillcrest","Queens","11366","11366","All ages",14208.14,1013,7367,8380,7.13,51.85,58.98
2021-06-11,"Kew Gardens Hills/Pomonok","Queens","11367","11367","All ages",40676.04,2742,18343,21085,6.74,45.1,51.84
2021-06-11,"Corona/North Corona","Queens","11368","11368","All ages",110369.78,11463,47485,58948,10.39,43.02,53.41
2021-06-11,"Airport/East Elmhurst","Queens","11369","11369","All ages",33627.74,3340,17570,20910,9.93,52.25,62.18
2021-06-11,"Jackson Heights/Rikers Island","Queens","11370","11370","All ages",31777.34,2587,14696,17283,8.14,46.25,54.39
2021-06-11,"Jackson Heights","Queens","11372","11372","All ages",60682.72,6533,37891,44424,10.77,62.44,73.21
2021-06-11,"Elmhurst","Queens","11373","11373","All ages",91655.7,10235,59670,69905,11.17,65.1,76.27
2021-06-11,"Rego Park","Queens","11374","11374","All ages",41393.74,2965,22244,25209,7.16,53.74,60.9
2021-06-11,"Forest Hills","Queens","11375","11375","All ages",71266.52,4515,38698,43213,6.34,54.3,60.64
2021-06-11,"Woodside","Queens","11377","11377","All ages",84048.11,8588,48959,57547,10.22,58.25,68.47
2021-06-11,"Maspeth","Queens","11378","11378","All ages",36145.45,2605,16689,19294,7.21,46.17,53.38
2021-06-11,"Middle Village","Queens","11379","11379","All ages",36636.49,2242,17141,19383,6.12,46.79,52.91
2021-06-11,"Glendale/Ridgewood","Queens","11385","11385","All ages",103615.19,7504,41805,49309,7.24,40.35,47.59
2021-06-11,"Cambria Heights","Queens","11411","11411","All ages",21378.1,1134,7548,8682,5.3,35.31,40.61
2021-06-11,"St. Albans","Queens","11412","11412","All ages",38097.58,2056,12781,14837,5.4,33.55,38.94
2021-06-11,"Laurelton/Rosedale","Queens","11413","11413","All ages",43206.88,2283,13641,15924,5.28,31.57,36.86
2021-06-11,"Hamilton Beach/Howard Beach/Lindenwood","Queens","11414","11414","All ages",28358.4,1462,11857,13319,5.16,41.81,46.97
2021-06-11,"Kew Gardens","Queens","11415","11415","All ages",18873.03,1157,9819,10976,6.13,52.03,58.16
2021-06-11,"Ozone Park","Queens","11416","11416","All ages",26389.62,2200,12379,14579,8.34,46.91,55.25
2021-06-11,"Ozone Park","Queens","11417","11417","All ages",31041.34,2480,15367,17847,7.99,49.5,57.49
2021-06-11,"Richmond Hill","Queens","11418","11418","All ages",37585.6,2916,17898,20814,7.76,47.62,55.38
2021-06-11,"Richmond Hill/South Ozone Park","Queens","11419","11419","All ages",48504.92,4497,24427,28924,9.27,50.36,59.63
2021-06-11,"South Ozone Park","Queens","11420","11420","All ages",47835.06,3844,22764,26608,8.04,47.59,55.62
2021-06-11,"Woodhaven","Queens","11421","11421","All ages",40049.5,3204,19106,22310,8,47.71,55.71
2021-06-11,"Rosedale","Queens","11422","11422","All ages",32389.06,1721,10757,12478,5.31,33.21,38.53
2021-06-11,"Hollis/Holliswood","Queens","11423","11423","All ages",31138.4,2063,15153,17216,6.63,48.66,55.29
2021-06-11,"Bellerose","Queens","11426","11426","All ages",20163.58,1431,10430,11861,7.1,51.73,58.82
2021-06-11,"Bellerose/Hollis Hills/Holliswood","Queens","11427","11427","All ages",23572.82,1754,15056,16810,7.44,63.87,71.31
2021-06-11,"Queens Village","Queens","11428","11428","All ages",18580.92,1376,10365,11741,7.41,55.78,63.19
2021-06-11,"Queens Village","Queens","11429","11429","All ages",32168.3,1808,11262,13070,5.62,35.01,40.63
2021-06-11,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens","11432","11432","All ages",60754.71,5048,34206,39254,8.31,56.3,64.61
2021-06-11,"Jamaica","Queens","11433","11433","All ages",36521.92,2181,13791,15972,5.97,37.76,43.73
2021-06-11,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens","11434","11434","All ages",66763.37,3637,22288,25925,5.45,33.38,38.83
2021-06-11,"Briarwood/Jamaica","Queens","11435","11435","All ages",58415.04,4102,26483,30585,7.02,45.34,52.36
2021-06-11,"South Jamaica/South Ozone Park","Queens","11436","11436","All ages",20042.54,1308,7796,9104,6.53,38.9,45.42
2021-06-11,"Edgemere/Far Rockaway","Queens","11691","11691","All ages",66856.31,4174,17894,22068,6.24,26.76,33.01
2021-06-11,"Arverne/Edgemere","Queens","11692","11692","All ages",21029.13,1163,6371,7534,5.53,30.3,35.83
2021-06-11,"Arverne/Broad Channel","Queens","11693","11693","All ages",12672.14,664,4392,5056,5.24,34.66,39.9
2021-06-11,"Belle Harbor-Neponsit/Rockaway Park","Queens","11694","11694","All ages",20779.4,1088,8642,9730,5.24,41.59,46.83
2021-06-11,"Breezy Point","Queens","11697","11697","All ages",3392.62,219,2405,2624,6.46,70.89,77.34
2021-06-11,"Chelsea/NoMad/West Chelsea","Manhattan","10001","10001, 10118","18+",25536.66,2744,20093,22837,10.75,78.68,89.43
2021-06-11,"Chinatown/Lower East Side","Manhattan","10002","10002","18+",63973.22,5549,46191,51740,8.67,72.2,80.88
2021-06-11,"East Village/Gramercy/Greenwich Village","Manhattan","10003","10003","18+",50398.54,3367,32557,35924,6.68,64.6,71.28
2021-06-11,"Financial District","Manhattan","10004","10004","18+",2684.95,351,2681,3032,13.07,99.85,112.93
2021-06-11,"Financial District","Manhattan","10005","10005","18+",8169.56,924,5882,6806,11.31,72,83.31
2021-06-11,"Financial District","Manhattan","10006","10006","18+",3155.66,409,2760,3169,12.96,87.46,100.42
2021-06-11,"TriBeCa","Manhattan","10007","10007","18+",5573.4,585,4957,5542,10.5,88.94,99.44
2021-06-11,"Alphabet City/East Village/Stuyvesant Town-Cooper Village","Manhattan","10009","10009","18+",50563.97,3571,32929,36500,7.06,65.12,72.19
2021-06-11,"Flatiron/Gramercy/Kips Bay","Manhattan","10010","10010","18+",30671.32,2002,19577,21579,6.53,63.83,70.36
2021-06-11,"Chelsea","Manhattan","10011","10011","18+",45084.43,2910,32880,35790,6.45,72.93,79.38
2021-06-11,"Greenwich Village/SoHo","Manhattan","10012","10012","18+",20884.75,1622,13695,15317,7.77,65.57,73.34
2021-06-11,"Hudson Square/Little Italy/SoHo/TriBeCa","Manhattan","10013","10013","18+",24655.72,2068,18535,20603,8.39,75.18,83.56
2021-06-11,"Hudson Square/Meatpacking District/West Village","Manhattan","10014","10014","18+",27625.86,1882,20021,21903,6.81,72.47,79.28
2021-06-11,"Kips Bay/Murray Hill/NoMad","Manhattan","10016","10016","18+",47219.34,3839,36099,39938,8.13,76.45,84.58
2021-06-11,"East Midtown/Murray Hill","Manhattan","10017","10017","18+",14525.37,1407,11703,13110,9.69,80.57,90.26
2021-06-11,"Hell's Kitchen/Midtown Manhattan","Manhattan","10018","10018","18+",11074.47,1628,9699,11327,14.7,87.58,102.28
2021-06-11,"Hell's Kitchen/Midtown Manhattan","Manhattan","10019","10019, 10020","18+",40079.15,3955,32090,36045,9.87,80.07,89.93
2021-06-11,"Lenox Hill/Upper East Side","Manhattan","10021","10021","18+",39649.27,2235,28076,30311,5.64,70.81,76.45
2021-06-11,"East Midtown","Manhattan","10022","10022","18+",28093.47,2211,21996,24207,7.87,78.3,86.17
2021-06-11,"Lincoln Square","Manhattan","10023","10023","18+",53514.3,3519,40368,43887,6.58,75.43,82.01
2021-06-11,"Upper West Side","Manhattan","10024","10024","18+",48892.24,2764,36531,39295,5.65,74.72,80.37
2021-06-11,"Manhattan Valley/Morningside Heights/Upper West Side","Manhattan","10025","10025","18+",78357.64,4966,53854,58820,6.34,68.73,75.07
2021-06-11,"Central Harlem (South)","Manhattan","10026","10026","18+",31433.75,1889,15638,17527,6.01,49.75,55.76
2021-06-11,"Central Harlem (South)/Morningside Heights/West Harlem","Manhattan","10027","10027","18+",52767.1,3391,27082,30473,6.43,51.32,57.75
2021-06-11,"Upper East Side/Yorkville","Manhattan","10028","10028","18+",40085.88,2186,28151,30337,5.45,70.23,75.68
2021-06-11,"East Harlem","Manhattan","10029","10029","18+",62632.91,4225,33635,37860,6.75,53.7,60.45
2021-06-11,"Central Harlem (North)","Manhattan","10030","10030","18+",23158.57,1482,10300,11782,6.4,44.48,50.88
2021-06-11,"Hamilton Heights/West Harlem","Manhattan","10031","10031","18+",48898.28,3302,25860,29162,6.75,52.89,59.64
2021-06-11,"Washington Heights (South)","Manhattan","10032","10032","18+",52605.38,3407,28641,32048,6.48,54.45,60.92
2021-06-11,"Washington Heights (North)/Washington Heights (South)","Manhattan","10033","10033","18+",48322.89,2826,25907,28733,5.85,53.61,59.46
2021-06-11,"Inwood/Washington Heights (North)","Manhattan","10034","10034","18+",34453.5,2369,17574,19943,6.88,51.01,57.88
2021-06-11,"East Harlem","Manhattan","10035","10035","18+",28175.25,2195,15299,17494,7.79,54.3,62.09
2021-06-11,"Hell's Kitchen/Midtown Manhattan","Manhattan","10036","10036","18+",25289.35,3103,23205,26308,12.27,91.76,104.03
2021-06-11,"Central Harlem (North)/East Harlem","Manhattan","10037","10037","18+",17343.23,1023,8204,9227,5.9,47.3,53.2
2021-06-11,"Chinatown/Financial District","Manhattan","10038","10038","18+",20421.84,1984,13386,15370,9.72,65.55,75.26
2021-06-11,"Central Harlem (North)/Washington Heights (South)","Manhattan","10039","10039","18+",20884.26,1458,8818,10276,6.98,42.22,49.2
2021-06-11,"Washington Heights (North)","Manhattan","10040","10040","18+",36148.6,2444,19681,22125,6.76,54.44,61.21
2021-06-11,"Roosevelt Island","Manhattan","10044","10044","18+",9832,669,6576,7245,6.8,66.88,73.69
2021-06-11,"Lenox Hill/Upper East Side","Manhattan","10065","10065","18+",24466.3,1617,18164,19781,6.61,74.24,80.85
